Fecha,Temp[C]
14-Jan-2021 11:06:29,286
14-Jan-2021 11:06:29,285
14-Jan-2021 11:06:29,85
14-Jan-2021 11:06:29,NaN
14-Jan-2021 11:06:29,84
14-Jan-2021 11:06:29,284
14-Jan-2021 11:06:29,284
14-Jan-2021 11:06:29,283
14-Jan-2021 11:06:29,283
14-Jan-2021 11:06:29,283
14-Jan-2021 11:06:30,282
14-Jan-2021 11:06:30,282
14-Jan-2021 11:06:30,281
14-Jan-2021 11:06:30,281
14-Jan-2021 11:06:30,281
14-Jan-2021 11:06:30,280
14-Jan-2021 11:06:30,0
14-Jan-2021 11:06:30,280
14-Jan-2021 11:06:30,279
14-Jan-2021 11:06:30,279
14-Jan-2021 11:06:30,278
14-Jan-2021 11:06:30,NaN
14-Jan-2021 11:06:30,278
14-Jan-2021 11:06:30,278
14-Jan-2021 11:06:30,277
14-Jan-2021 11:06:30,277
14-Jan-2021 11:06:30,76
14-Jan-2021 11:06:30,276
14-Jan-2021 11:06:30,276
14-Jan-2021 11:06:30,275
14-Jan-2021 11:06:30,75
14-Jan-2021 11:06:30,275
14-Jan-2021 11:06:30,75
14-Jan-2021 11:06:30,274
14-Jan-2021 11:06:30,74
14-Jan-2021 11:06:30,273
14-Jan-2021 11:06:30,273
14-Jan-2021 11:06:30,273
14-Jan-2021 11:06:31,272
14-Jan-2021 11:06:31,272
14-Jan-2021 11:06:31,272
14-Jan-2021 11:06:31,272
14-Jan-2021 11:06:31,271
14-Jan-2021 11:06:31,271
14-Jan-2021 11:06:31,271
14-Jan-2021 11:06:31,270
14-Jan-2021 11:06:31,270
14-Jan-2021 11:06:31,270
14-Jan-2021 11:06:31,269
14-Jan-2021 11:06:31,269
14-Jan-2021 11:06:31,69
14-Jan-2021 11:06:31,269
14-Jan-2021 11:06:31,68
14-Jan-2021 11:06:31,268
14-Jan-2021 11:06:31,68
14-Jan-2021 11:06:31,267
14-Jan-2021 11:06:31,267
14-Jan-2021 11:06:31,267
14-Jan-2021 11:06:31,266
14-Jan-2021 11:06:31,66
14-Jan-2021 11:06:31,266
14-Jan-2021 11:06:31,265
14-Jan-2021 11:06:31,265
14-Jan-2021 11:06:31,265
14-Jan-2021 11:06:31,264
14-Jan-2021 11:06:31,264
14-Jan-2021 11:06:32,264
14-Jan-2021 11:06:32,263
14-Jan-2021 11:06:32,263
14-Jan-2021 11:06:32,263
14-Jan-2021 11:06:32,263
14-Jan-2021 11:06:32,262
14-Jan-2021 11:06:32,2
14-Jan-2021 11:06:32,262
14-Jan-2021 11:06:32,262
14-Jan-2021 11:06:32,261
14-Jan-2021 11:06:32,261
14-Jan-2021 11:06:32,261
14-Jan-2021 11:06:32,61
14-Jan-2021 11:06:32,260
14-Jan-2021 11:06:32,260
14-Jan-2021 11:06:32,260
14-Jan-2021 11:06:32,259
14-Jan-2021 11:06:32,259
14-Jan-2021 11:06:32,59
14-Jan-2021 11:06:32,58
14-Jan-2021 11:06:32,58
14-Jan-2021 11:06:32,257
14-Jan-2021 11:06:32,57
14-Jan-2021 11:06:32,6
14-Jan-2021 11:06:32,256
14-Jan-2021 11:06:32,6
14-Jan-2021 11:06:32,255
14-Jan-2021 11:06:32,5
14-Jan-2021 11:06:32,254
14-Jan-2021 11:06:33,254
14-Jan-2021 11:06:33,4
14-Jan-2021 11:06:33,253
14-Jan-2021 11:06:33,253
14-Jan-2021 11:06:33,252
14-Jan-2021 11:06:33,252
14-Jan-2021 11:06:33,NaN
14-Jan-2021 11:06:33,NaN
14-Jan-2021 11:06:33,51
14-Jan-2021 11:06:33,251
14-Jan-2021 11:06:33,250
14-Jan-2021 11:06:33,50
14-Jan-2021 11:06:33,0
14-Jan-2021 11:06:33,249
14-Jan-2021 11:06:33,249
14-Jan-2021 11:06:33,249
14-Jan-2021 11:06:33,249
14-Jan-2021 11:06:33,248
14-Jan-2021 11:06:33,248
14-Jan-2021 11:06:33,248
14-Jan-2021 11:06:33,247
14-Jan-2021 11:06:33,247
14-Jan-2021 11:06:33,247
14-Jan-2021 11:06:33,NaN
14-Jan-2021 11:06:33,246
14-Jan-2021 11:06:33,246
14-Jan-2021 11:06:33,246
14-Jan-2021 11:06:33,NaN
14-Jan-2021 11:06:34,245
14-Jan-2021 11:06:34,NaN
14-Jan-2021 11:06:34,244
14-Jan-2021 11:06:34,244
14-Jan-2021 11:06:34,NaN
14-Jan-2021 11:06:34,244
14-Jan-2021 11:06:34,243
14-Jan-2021 11:06:34,243
14-Jan-2021 11:06:34,243
14-Jan-2021 11:06:34,243
14-Jan-2021 11:06:34,242
14-Jan-2021 11:06:34,242
14-Jan-2021 11:06:34,242
14-Jan-2021 11:06:34,242
14-Jan-2021 11:06:34,242
14-Jan-2021 11:06:34,241
14-Jan-2021 11:06:34,241
14-Jan-2021 11:06:34,241
14-Jan-2021 11:06:34,1
14-Jan-2021 11:06:34,241
14-Jan-2021 11:06:34,240
14-Jan-2021 11:06:34,240
14-Jan-2021 11:06:34,40
14-Jan-2021 11:06:34,240
14-Jan-2021 11:06:34,40
14-Jan-2021 11:06:34,239
14-Jan-2021 11:06:34,239
14-Jan-2021 11:06:34,239
14-Jan-2021 11:06:35,39
14-Jan-2021 11:06:35,239
14-Jan-2021 11:06:35,38
14-Jan-2021 11:06:35,238
14-Jan-2021 11:06:35,38
14-Jan-2021 11:06:35,238
14-Jan-2021 11:06:35,37
14-Jan-2021 11:06:35,238
14-Jan-2021 11:06:35,237
14-Jan-2021 11:06:35,237
14-Jan-2021 11:06:35,237
14-Jan-2021 11:06:35,237
14-Jan-2021 11:06:35,236
14-Jan-2021 11:06:35,6
14-Jan-2021 11:06:35,236
14-Jan-2021 11:06:35,236
14-Jan-2021 11:06:35,6
14-Jan-2021 11:06:35,236
14-Jan-2021 11:06:35,235
14-Jan-2021 11:06:35,235
14-Jan-2021 11:06:35,235
14-Jan-2021 11:06:35,235
14-Jan-2021 11:06:35,235
14-Jan-2021 11:06:35,234
14-Jan-2021 11:06:35,234
14-Jan-2021 11:06:35,34
14-Jan-2021 11:06:35,234
14-Jan-2021 11:06:35,233
14-Jan-2021 11:06:35,233
14-Jan-2021 11:06:36,233
14-Jan-2021 11:06:36,233
14-Jan-2021 11:06:36,233
14-Jan-2021 11:06:36,232
14-Jan-2021 11:06:36,232
14-Jan-2021 11:06:36,232
14-Jan-2021 11:06:36,232
14-Jan-2021 11:06:36,232
14-Jan-2021 11:06:36,231
14-Jan-2021 11:06:36,231
14-Jan-2021 11:06:36,231
14-Jan-2021 11:06:36,231
14-Jan-2021 11:06:36,231
14-Jan-2021 11:06:36,230
14-Jan-2021 11:06:36,230
14-Jan-2021 11:06:36,230
14-Jan-2021 11:06:36,230
